election_date,county_desc,party_cd,race_code,ethnic_code,sex_code,age_group,registered_count,voted_count,turnout_rate
2025-11-04,DARE,REP,U,NL,M,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,ANSON,UNA,B,UN,F,Age Over 66,8,2,0.25
2025-11-04,PERQUIMANS,DEM,W,NL,F,Age Over 66,228,20,0.08771929824561403
2025-11-04,ONSLOW,REP,W,HL,U,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,HERTFORD,UNA,O,HL,M,Age 26 - 40,4,2,0.5
2025-11-04,LEE,DEM,A,NL,U,Age 41 - 65,2,1,0.5
2025-11-04,MARTIN,DEM,U,UN,M,Age 18 - 25,9,1,0.1111111111111111
2025-11-04,DUPLIN,UNA,B,UN,U,Age Over 66,4,2,0.5
2025-11-04,GREENE,REP,A,UN,M,Age 41 - 65,1,1,1.0
2025-11-04,GRAHAM,UNA,U,UN,M,Age Over 66,1,1,1.0
2025-11-04,AVERY,UNA,U,UN,F,Age Over 66,8,1,0.125
2025-11-04,IREDELL,DEM,M,UN,F,Age Over 66,2,1,0.5
2025-11-04,RICHMOND,UNA,M,NL,M,Age 26 - 40,1,1,1.0
2025-11-04,MONTGOMERY,UNA,B,NL,U,Age 26 - 40,3,1,0.3333333333333333
2025-11-04,GRANVILLE,UNA,I,UN,F,Age 18 - 25,1,1,1.0
2025-11-04,GRANVILLE,UNA,W,UN,M,Age Over 66,205,20,0.0975609756097561
2025-11-04,ROBESON,DEM,B,NL,F,Age 41 - 65,2976,322,0.1081989247311828
2025-11-04,GRANVILLE,DEM,W,NL,M,Age 41 - 65,464,59,0.1271551724137931
2025-11-04,WAKE,UNA,B,HL,F,Age 26 - 40,120,4,0.03333333333333333
2025-11-04,DURHAM,DEM,O,HL,F,Age 41 - 65,353,61,0.17280453257790368
2025-11-04,BEAUFORT,DEM,B,UN,U,Age Over 66,28,6,0.21428571428571427
2025-11-04,CATAWBA,REP,W,HL,F,Age 41 - 65,45,4,0.08888888888888889
2025-11-04,CABARRUS,UNA,B,UN,F,Age 41 - 65,771,153,0.19844357976653695
2025-11-04,WAKE,DEM,B,NL,M,Age Over 66,5416,642,0.11853766617429838
2025-11-04,CARTERET,UNA,W,UN,F,Age 26 - 40,603,26,0.04311774461028192
2025-11-04,FRANKLIN,DEM,U,UN,F,Age 41 - 65,42,4,0.09523809523809523
2025-11-04,MECKLENBURG,LIB,W,UN,M,Age 41 - 65,130,22,0.16923076923076924
2025-11-04,WAKE,REP,W,HL,M,Age 41 - 65,281,45,0.1601423487544484
2025-11-04,MECKLENBURG,DEM,A,NL,F,Age Over 66,277,36,0.1299638989169675
2025-11-04,NORTHAMPTON,DEM,B,NL,F,Age Over 66,1115,147,0.13183856502242153
2025-11-04,CUMBERLAND,DEM,B,UN,F,Age 41 - 65,4300,752,0.17488372093023255
2025-11-04,GUILFORD,UNA,W,UN,F,Age 41 - 65,2154,260,0.12070566388115135
2025-11-04,WAYNE,DEM,B,NL,F,Age 26 - 40,1431,12,0.008385744234800839
2025-11-04,NEW HANOVER,LIB,W,UN,F,Age 26 - 40,58,6,0.10344827586206896
2025-11-04,MECKLENBURG,UNA,U,UN,M,Age Over 66,345,56,0.16231884057971013
2025-11-04,MECKLENBURG,DEM,U,NL,F,Age Over 66,124,51,0.4112903225806452
2025-11-04,PITT,REP,O,NL,M,Age 18 - 25,28,1,0.03571428571428571
2025-11-04,NASH,DEM,U,UN,U,Age 26 - 40,213,1,0.004694835680751174
2025-11-04,FORSYTH,DEM,B,UN,U,Age 41 - 65,231,2,0.008658008658008658
2025-11-04,AVERY,REP,W,NL,M,Age 26 - 40,303,10,0.033003300330033
2025-11-04,PITT,DEM,B,NL,F,Age 26 - 40,3471,273,0.07865168539325842
2025-11-04,UNION,REP,A,UN,F,Age 41 - 65,64,4,0.0625
2025-11-04,PERQUIMANS,UNA,B,NL,F,Age 26 - 40,27,2,0.07407407407407407
2025-11-04,FRANKLIN,DEM,B,UN,F,Age Over 66,373,33,0.08847184986595175
2025-11-04,WAKE,UNA,O,HL,M,Age 41 - 65,1374,113,0.08224163027656478
2025-11-04,RANDOLPH,DEM,B,NL,M,Age Over 66,357,46,0.12885154061624648
2025-11-04,HALIFAX,DEM,W,NL,M,Age 26 - 40,90,14,0.15555555555555556
2025-11-04,WAKE,UNA,M,UN,M,Age 18 - 25,43,3,0.06976744186046512
2025-11-04,WAKE,UNA,B,NL,M,Age Over 66,980,124,0.12653061224489795
2025-11-04,JOHNSTON,DEM,B,NL,F,Age 41 - 65,3553,258,0.07261469180973824
2025-11-04,CALDWELL,UNA,U,UN,U,Age 18 - 25,243,2,0.00823045267489712
2025-11-04,TRANSYLVANIA,DEM,W,NL,M,Age 26 - 40,132,11,0.08333333333333333
2025-11-04,CHEROKEE,UNA,W,NL,F,Age 26 - 40,472,8,0.01694915254237288
2025-11-04,BURKE,UNA,U,UN,U,Age 41 - 65,601,13,0.021630615640599003
2025-11-04,ONSLOW,UNA,U,UN,U,Age 18 - 25,1253,1,0.0007980845969672786
2025-11-04,WAKE,REP,O,UN,F,Age 18 - 25,64,1,0.015625
2025-11-04,CRAVEN,UNA,B,HL,M,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,MECKLENBURG,UNA,O,UN,M,Age 41 - 65,550,74,0.13454545454545455
2025-11-04,GASTON,DEM,B,NL,M,Age 41 - 65,2363,344,0.1455776555226407
2025-11-04,ALAMANCE,DEM,W,NL,F,Age 18 - 25,582,21,0.03608247422680412
2025-11-04,DURHAM,DEM,M,HL,F,Age Over 66,11,4,0.36363636363636365
2025-11-04,WATAUGA,UNA,U,HL,F,Age 18 - 25,65,1,0.015384615384615385
2025-11-04,GRANVILLE,DEM,O,HL,F,Age 26 - 40,55,1,0.01818181818181818
2025-11-04,ORANGE,UNA,W,NL,F,Age 18 - 25,1568,67,0.04272959183673469
2025-11-04,FORSYTH,DEM,M,NL,F,Age 26 - 40,82,1,0.012195121951219513
2025-11-04,MECKLENBURG,DEM,O,HL,U,Age 18 - 25,17,1,0.058823529411764705
2025-11-04,ROBESON,REP,I,NL,F,Age 18 - 25,309,2,0.006472491909385114
2025-11-04,GASTON,UNA,A,NL,F,Age 18 - 25,51,1,0.0196078431372549
2025-11-04,LEE,DEM,W,UN,M,Age Over 66,69,5,0.07246376811594203
2025-11-04,UNION,UNA,W,NL,U,Age 41 - 65,217,24,0.11059907834101383
2025-11-04,WILKES,DEM,W,NL,U,Age 41 - 65,14,1,0.07142857142857142
2025-11-04,BRUNSWICK,DEM,W,NL,F,Age Over 66,4096,1054,0.25732421875
2025-11-04,RANDOLPH,DEM,U,UN,U,Age 26 - 40,226,8,0.035398230088495575
2025-11-04,CABARRUS,REP,W,UN,U,Age Over 66,49,9,0.1836734693877551
2025-11-04,CALDWELL,UNA,W,NL,M,Age 18 - 25,791,15,0.018963337547408345
2025-11-04,CATAWBA,REP,W,NL,F,Age 26 - 40,2843,66,0.02321491382342596
2025-11-04,FORSYTH,UNA,O,NL,F,Age 26 - 40,208,7,0.03365384615384615
2025-11-04,YANCEY,DEM,W,UN,M,Age 26 - 40,64,2,0.03125
2025-11-04,WAYNE,DEM,W,NL,M,Age 41 - 65,528,21,0.03977272727272727
2025-11-04,MOORE,UNA,O,UN,M,Age 41 - 65,23,1,0.043478260869565216
2025-11-04,PITT,REP,M,NL,F,Age 18 - 25,6,1,0.16666666666666666
2025-11-04,CABARRUS,REP,U,HL,F,Age 18 - 25,14,1,0.07142857142857142
2025-11-04,DAVIE,DEM,B,NL,F,Age 41 - 65,226,23,0.10176991150442478
2025-11-04,ALAMANCE,DEM,U,HL,F,Age 18 - 25,107,5,0.04672897196261682
2025-11-04,CABARRUS,UNA,A,NL,F,Age Over 66,45,5,0.1111111111111111
2025-11-04,GREENE,DEM,W,NL,M,Age 26 - 40,31,1,0.03225806451612903
2025-11-04,HALIFAX,UNA,W,HL,M,Age 41 - 65,7,1,0.14285714285714285
2025-11-04,BRUNSWICK,UNA,O,UN,F,Age 18 - 25,62,1,0.016129032258064516
2025-11-04,CABARRUS,REP,O,NL,M,Age 26 - 40,31,2,0.06451612903225806
2025-11-04,ROBESON,UNA,W,NL,F,Age 18 - 25,359,4,0.011142061281337047
2025-11-04,BRUNSWICK,UNA,B,UN,F,Age 26 - 40,159,2,0.012578616352201259
2025-11-04,DURHAM,DEM,O,UN,F,Age Over 66,54,17,0.3148148148148148
2025-11-04,PITT,DEM,W,NL,M,Age 18 - 25,237,22,0.09282700421940929
2025-11-04,BUNCOMBE,DEM,W,UN,F,Age Over 66,2824,143,0.05063739376770538
2025-11-04,WILKES,DEM,B,NL,F,Age 41 - 65,158,3,0.0189873417721519
2025-11-04,CALDWELL,DEM,U,UN,F,Age Over 66,25,4,0.16
2025-11-04,CABARRUS,UNA,W,UN,F,Age 41 - 65,1762,222,0.12599318955732122
2025-11-04,BURKE,DEM,O,NL,F,Age Over 66,7,1,0.14285714285714285
2025-11-04,WILKES,REP,W,NL,F,Age 18 - 25,612,6,0.00980392156862745
2025-11-04,VANCE,DEM,W,NL,M,Age Over 66,524,6,0.011450381679389313
2025-11-04,DARE,REP,U,UN,F,Age 41 - 65,20,1,0.05
2025-11-04,IREDELL,UNA,O,HL,M,Age 18 - 25,323,4,0.01238390092879257
2025-11-04,ROWAN,REP,B,NL,F,Age 26 - 40,43,1,0.023255813953488372
2025-11-04,ORANGE,UNA,U,HL,M,Age 26 - 40,57,1,0.017543859649122806
2025-11-04,ALAMANCE,REP,B,NL,F,Age Over 66,23,4,0.17391304347826086
2025-11-04,DAVIDSON,DEM,B,NL,M,Age 18 - 25,183,5,0.0273224043715847
2025-11-04,CHATHAM,REP,W,NL,F,Age Over 66,1732,162,0.09353348729792148
2025-11-04,MACON,UNA,W,NL,F,Age 41 - 65,1199,50,0.041701417848206836
2025-11-04,GUILFORD,DEM,M,HL,F,Age 18 - 25,58,3,0.05172413793103448
2025-11-04,ROCKINGHAM,REP,W,UN,F,Age 41 - 65,922,35,0.03796095444685466
2025-11-04,DAVIDSON,DEM,U,UN,F,Age Over 66,29,1,0.034482758620689655
2025-11-04,GASTON,DEM,B,NL,F,Age Over 66,2013,625,0.310481867858917
2025-11-04,CLEVELAND,UNA,B,UN,F,Age 26 - 40,114,5,0.043859649122807015
2025-11-04,CABARRUS,REP,W,HL,F,Age 41 - 65,82,9,0.10975609756097561
2025-11-04,LINCOLN,REP,W,UN,F,Age 18 - 25,292,1,0.003424657534246575
2025-11-04,FORSYTH,DEM,I,NL,M,Age 41 - 65,17,1,0.058823529411764705
2025-11-04,NEW HANOVER,DEM,A,UN,F,Age 41 - 65,38,12,0.3157894736842105
2025-11-04,FORSYTH,UNA,A,NL,M,Age 41 - 65,219,5,0.0228310502283105
2025-11-04,GASTON,UNA,O,HL,F,Age 26 - 40,354,12,0.03389830508474576
2025-11-04,DUPLIN,UNA,W,UN,M,Age 26 - 40,242,5,0.02066115702479339
2025-11-04,ONSLOW,REP,U,UN,F,Age Over 66,41,5,0.12195121951219512
2025-11-04,CRAVEN,UNA,A,UN,F,Age 41 - 65,38,1,0.02631578947368421
2025-11-04,SAMPSON,REP,B,UN,M,Age 41 - 65,10,1,0.1
2025-11-04,FRANKLIN,DEM,B,UN,M,Age 41 - 65,582,24,0.041237113402061855
2025-11-04,CRAVEN,DEM,O,HL,M,Age 26 - 40,24,1,0.041666666666666664
2025-11-04,CABARRUS,DEM,W,UN,M,Age 41 - 65,458,89,0.1943231441048035
2025-11-04,MOORE,UNA,O,HL,F,Age 41 - 65,126,5,0.03968253968253968
2025-11-04,DARE,REP,W,UN,M,Age 26 - 40,495,15,0.030303030303030304
2025-11-04,NEW HANOVER,UNA,W,NL,U,Age 18 - 25,49,2,0.04081632653061224
2025-11-04,CABARRUS,UNA,O,HL,M,Age 18 - 25,580,10,0.017241379310344827
2025-11-04,CLEVELAND,REP,W,NL,F,Age 26 - 40,1850,48,0.025945945945945945
2025-11-04,NEW HANOVER,REP,O,NL,M,Age 41 - 65,56,4,0.07142857142857142
2025-11-04,CABARRUS,UNA,U,HL,M,Age Over 66,21,1,0.047619047619047616
2025-11-04,GUILFORD,DEM,I,UN,M,Age Over 66,16,2,0.125
2025-11-04,PITT,DEM,B,UN,M,Age 26 - 40,447,16,0.035794183445190156
2025-11-04,CHATHAM,DEM,A,UN,F,Age 41 - 65,32,4,0.125
2025-11-04,BRUNSWICK,DEM,B,NL,F,Age 18 - 25,113,3,0.02654867256637168
2025-11-04,GASTON,UNA,U,UN,U,Age 41 - 65,1773,72,0.04060913705583756
2025-11-04,BEAUFORT,REP,W,NL,U,Age Over 66,23,4,0.17391304347826086
2025-11-04,PITT,DEM,U,UN,U,Age 26 - 40,500,19,0.038
2025-11-04,CUMBERLAND,UNA,B,UN,U,Age 18 - 25,56,2,0.03571428571428571
2025-11-04,WAKE,REP,O,NL,F,Age Over 66,296,46,0.1554054054054054
2025-11-04,CHATHAM,UNA,B,UN,F,Age 26 - 40,68,6,0.08823529411764706
2025-11-04,MECKLENBURG,REP,U,HL,U,Age 41 - 65,16,1,0.0625
2025-11-04,FORSYTH,UNA,O,HL,F,Age 41 - 65,427,9,0.02107728337236534
2025-11-04,ONSLOW,UNA,O,NL,F,Age 26 - 40,150,2,0.013333333333333334
2025-11-04,WILSON,UNA,B,UN,F,Age 41 - 65,170,10,0.058823529411764705
2025-11-04,ROCKINGHAM,REP,B,NL,M,Age 41 - 65,55,2,0.03636363636363636
2025-11-04,DURHAM,DEM,A,NL,F,Age 18 - 25,419,26,0.06205250596658711
2025-11-04,CUMBERLAND,REP,W,HL,M,Age 18 - 25,57,1,0.017543859649122806
2025-11-04,BEAUFORT,UNA,W,UN,M,Age 18 - 25,54,5,0.09259259259259259
2025-11-04,NEW HANOVER,LIB,U,UN,U,Age 26 - 40,58,6,0.10344827586206896
2025-11-04,DARE,REP,B,NL,F,Age 41 - 65,3,1,0.3333333333333333
2025-11-04,WAKE,DEM,U,NL,M,Age 41 - 65,107,20,0.18691588785046728
2025-11-04,IREDELL,DEM,U,UN,F,Age 26 - 40,50,2,0.04
2025-11-04,BEAUFORT,UNA,W,NL,U,Age 41 - 65,71,6,0.08450704225352113
2025-11-04,GASTON,UNA,W,UN,U,Age 41 - 65,48,2,0.041666666666666664
2025-11-04,BLADEN,UNA,W,UN,M,Age 18 - 25,119,3,0.025210084033613446
2025-11-04,JOHNSTON,DEM,A,UN,F,Age 41 - 65,20,1,0.05
2025-11-04,NEW HANOVER,UNA,B,UN,F,Age 41 - 65,279,24,0.08602150537634409
2025-11-04,UNION,DEM,O,NL,U,Age 41 - 65,6,1,0.16666666666666666
2025-11-04,RANDOLPH,REP,I,NL,F,Age 41 - 65,22,1,0.045454545454545456
2025-11-04,CLEVELAND,REP,U,UN,U,Age 26 - 40,644,4,0.006211180124223602
2025-11-04,ROCKINGHAM,DEM,W,UN,F,Age 41 - 65,245,11,0.044897959183673466
2025-11-04,WILKES,UNA,W,NL,F,Age 18 - 25,560,5,0.008928571428571428
2025-11-04,MADISON,UNA,U,UN,M,Age Over 66,12,1,0.08333333333333333
2025-11-04,WATAUGA,UNA,U,UN,U,Age 26 - 40,336,3,0.008928571428571428
2025-11-04,COLUMBUS,DEM,I,NL,M,Age Over 66,60,2,0.03333333333333333
2025-11-04,PENDER,UNA,W,NL,M,Age 41 - 65,2086,78,0.037392138063279005
2025-11-04,HERTFORD,REP,U,UN,U,Age 41 - 65,35,3,0.08571428571428572
2025-11-04,BURKE,REP,U,UN,F,Age Over 66,28,1,0.03571428571428571
2025-11-04,NEW HANOVER,DEM,A,NL,F,Age 26 - 40,51,5,0.09803921568627451
